time,id,data,label,type
1536574862.831207,197,15119130706236355555,0,Normal
1536575157.47692,479,9302185030333759488,1,Replay
1536574963.268492,241,24451253010432,1,DoS
1536575127.902061,453,3278668757692057000,1,DoS
1536575112.04061,193,8090134008473439537,1,Replay
1536575050.81348,389,7103,1,Fuzzing
1536574301.297438,844,16313462744392339392,0,Normal
1536574644.04016,193,10651421082970632307,0,Normal
1536574106.681669,453,3152004885064189438,0,Normal
1508687539.478127,198,9201557427660039783,1,Replay
1536575032.965221,844,17473122142218162164,1,Fuzzing
1536574813.283235,209,36029621619195392,0,Normal
1508687508.784759,0,0,1,DoS
1536574979.161782,1249,5136126922219467576,1,Fuzzing
1536575274.756977,844,17482146005946601428,1,Fuzzing
1536574746.677065,528,0,0,Normal
1536575268.00661,844,17911941617959829508,1,DoS
1536574564.244343,209,18014948248583936,0,Normal
1536575073.825911,1105,0,1,Fuzzing
1536573987.666218,249,0,0,Normal
1536574982.956419,209,36029621619195392,1,Fuzzing
1536575064.934296,201,9515316619119759360,1,Replay
1536574493.677477,456,287948901175016449,0,Normal
1536574997.070828,0,0,1,DoS
1536575050.25228,979,51826581697351424,1,Fuzzing
1536575291.113972,197,3706279995665308979,1,Replay
1536574335.35398,197,12795341946590979637,0,Normal
1536574062.781229,479,9302185030333759488,0,Normal
1536575083.89263,489,7881359477440512,1,Replay
1536575257.55919,1019,136192,1,Fuzzing
1536574764.969734,647,8519680,0,Normal
1536575047.444064,456,14123006960751950846,1,DoS
1536575313.948678,241,57178903805952,1,Fuzzing
1536574997.655534,0,0,1,DoS
1536575236.212979,201,9227659062840135680,1,Replay
1536574683.400153,241,94914486468608,0,Normal
1536574016.247401,241,4299161600,0,Normal
1536575129.467379,485,6701037936894280690,1,Fuzzing
1536574283.882015,499,8436736,0,Normal
1508687430.155052,578,1099243061261,0,Normal
1536574494.698793,249,141018963332038656,0,Normal
1536575308.20824,241,24322403991552,1,DoS
1536575328.712223,193,3501928830732407507,1,Fuzzing
1536574430.999495,193,9314929200133439225,0,Normal
1536574291.646357,389,7163,0,Normal
1536574963.198835,479,9302185030333759488,1,DoS
1536574853.717674,249,0,0,Normal
1536575288.856626,564,0,1,Fuzzing
1536574781.692149,419,9223372036854775808,0,Normal
1508687553.369495,1495,4428877303025918,1,Fuzzing
1536575227.446429,209,0,1,Fuzzing
1536574478.380341,309,144126366148858407,0,Normal
1536575131.050068,209,0,1,Replay
1536574177.812086,489,6755459571187712,0,Normal
1536574013.881233,562,0,0,Normal
1536574913.069666,455,549739036735,0,Normal
1536575311.01382,456,4899634923897306112,1,Fuzzing
1536575097.697505,201,9515358344726974464,1,Fuzzing
1536575094.254947,979,53515431557615872,1,Replay
1536574608.241778,193,1216706351967066951,0,Normal
1508687403.222579,394,3602879732028538880,0,Normal
1536574980.751848,985,516,1,Fuzzing
1536575170.388102,1105,0,1,Fuzzing
1536575310.00477,489,1125960036646912,1,DoS
1536574151.71243,197,6964087808338911447,0,Normal
1508687441.744385,390,13779306602633386,0,Normal
1536574230.919072,201,9515367196654637056,0,Normal
1536574992.555673,193,7193996751690512078,1,Fuzzing
1536574858.035801,499,8436736,0,Normal
1536575006.915515,456,9511320942324628479,1,Replay
1536574692.00917,489,4617315578091208704,0,Normal
1536575296.389617,201,9515290230840627200,1,DoS
1536574550.035642,562,0,0,Normal
1536574652.800668,201,9230173645848973313,0,Normal
1536574909.032659,313,0,0,Normal
1536575233.238884,381,37539138178966,1,DoS
1536575334.279213,417,71749532188672,1,DoS
1536574412.573408,381,37539138175005,0,Normal
1536574909.301058,842,22481813531,0,Normal
1508687411.775534,951,55838862442304,0,Normal
1536574904.021587,528,100663805,0,Normal
1508687533.295943,529,21971585068171264,1,Fuzzing
1536574607.582184,209,54044294989806848,0,Normal
1536575241.101632,249,141018963332038656,1,Replay
1536575324.023192,489,1125960036384768,1,DoS
1536574698.765075,249,0,0,Normal
1508687316.617356,502,2170878190980300798,0,Normal
1536575027.744159,197,5767412846698108974,1,Fuzzing
1536574989.448981,840,23572346395,1,Fuzzing
1536575143.906915,499,8436736,1,DoS
1536574582.824403,201,9230551903669063681,0,Normal
1536574334.061692,1233,87967975997440,0,Normal
1536574962.451845,977,76279718690631231,1,Fuzzing
1536574839.402113,197,11647913452550289764,0,Normal
1536574659.53931,211,3224945670330781701,0,Normal
1508687386.41251,535,10710377431086368,0,Normal
1536574512.62717,761,58547950636236813,0,Normal
1536575043.227555,1328,0,1,Fuzzing
1508687391.471415,502,2170878208160169982,0,Normal
1536574046.107663,455,1099461296191,0,Normal
1536574630.821974,456,14123006960751950846,0,Normal
1536574015.715675,201,9230329803444326655,0,Normal
1536574656.276298,249,0,0,Normal
1508687547.568679,695,3774873089,1,DoS
1536574496.185584,201,9231496328272482306,0,Normal
1536574468.459551,1105,0,0,Normal
1536574620.189453,452,5360059936401262078,0,Normal
1536575172.514092,1105,0,1,DoS
1536575182.976692,451,477388849046093826,1,Replay
1536574425.722008,842,38034532379,0,Normal
1536574075.132025,453,3151441926520832000,0,Normal
1536574983.521387,451,481048092460718336,1,Replay
1536574155.994558,309,144126366148858384,0,Normal
1536575086.107338,1105,0,1,Fuzzing
1508687558.291255,390,13018440797000554,1,Fuzzing
1536574182.921303,455,63,0,Normal
1536574218.183034,452,5360060000825771518,0,Normal
1536575006.321919,419,9223372036854775808,1,Fuzzing
1536574944.92211,501,17095664250862436846,1,DoS
1536574272.094526,211,3242336676130852883,0,Normal
1508687336.438276,502,2170878225340039166,0,Normal
1536574461.738362,197,7025663465999226579,0,Normal
1536574671.766177,452,2838044797878274001,0,Normal
1508687341.918689,390,9319677504389162,0,Normal
1536573966.034807,1017,403892064008741,0,Normal
1536573979.453122,211,3207864799404822531,0,Normal
1536574637.276045,249,141018963332038656,0,Normal
1536575056.673755,456,9511320942324628479,1,Fuzzing
1508687443.706368,771,25134608586752000,0,Normal
1536574773.217857,453,3163827014447072253,0,Normal
1536575005.446887,249,68116944363978752,1,Fuzzing
1536574891.730636,455,824600166463,0,Normal
1536574375.823934,842,14613178139,0,Normal
1508687339.5437,848,14345026868738561157,0,Normal
1508687297.310714,302,14447572373429288704,0,Normal
1536574329.937127,500,0,0,Normal
1508687375.893047,144,0,0,Normal
1536574548.521529,1105,0,0,Normal
1508687414.5746,535,10708178481242144,0,Normal
1536575100.051898,456,287948901175016449,1,Fuzzing
1508687489.279992,529,21980425083944960,1,Replay
1536574984.049513,241,43984764272640,1,DoS
1536575239.988142,201,9228839964014284801,1,Replay
1536574001.255928,501,17095664250325565842,0,Normal
1536574204.96849,201,9233912012025630731,0,Normal
1536575342.812366,455,549739036735,1,Fuzzing
1536575255.273865,352,767921008131,1,DoS
1536574942.408792,761,32370777802145805,1,DoS
1536575126.770302,209,0,1,Fuzzing
1536574072.865914,193,1180246408946519863,0,Normal
1536574415.509629,249,68116944363978752,0,Normal
1536575068.07369,456,9511320942324628479,1,DoS
1536574159.272165,389,7132,0,Normal
1536574129.055091,201,9227320426059862016,0,Normal
1536575052.806013,866,0,1,Fuzzing
1508687478.146028,144,0,1,DoS
1536574227.409626,456,287948901175016449,0,Normal
1536575167.039607,840,18354553883,1,Fuzzing
1536574420.072038,201,9232703648847368210,0,Normal
1536574963.448465,453,3172552871868891136,1,Replay
1536575332.606781,707,520172946736571136,1,Fuzzing
1536575154.553277,500,0,1,DoS
1536575220.547023,456,9511320942324628479,1,DoS
1508687529.697735,198,9120774581790482972,1,Fuzzing
1536574021.829645,249,141018963332038656,0,Normal
1536573966.260968,197,0,0,Normal
1536575305.554621,241,11257113477120,1,DoS
1536573987.882515,298,67677629339152560,0,Normal
1536574992.421851,417,71745019142144,1,DoS
1536575156.324937,417,71745019130112,1,Replay
1508687496.613887,1362,4,1,DoS
1536574526.788364,452,5360059330810873342,0,Normal
1508687524.457308,302,13222551444218969856,1,DoS
1536574765.3167,352,767921008131,0,Normal
1536574249.068413,209,36029621619195392,0,Normal
1536574305.866098,456,9511320942324628479,0,Normal
1536574496.483989,485,6701291855377597132,0,Normal
1536574906.483726,969,506092008125759488,0,Normal
1536574588.864153,456,14123006960751950846,0,Normal
1536574959.066407,241,24446958043136,1,Replay
1536575342.016897,485,6701099442772116112,1,Fuzzing
1508687404.814296,578,1099243061261,0,Normal
1536574407.858055,241,43984764272640,0,Normal
1536574997.733552,0,0,1,DoS
1536574897.452473,381,37539138179019,0,Normal
1536575260.895537,456,4899634923897306112,1,Fuzzing
1536574284.396144,193,12831287814242215107,0,Normal
1536575313.273505,456,14123006960751950846,1,Fuzzing
1536574391.618841,241,57178903805952,0,Normal
1536574977.989132,753,344944825168,1,Replay
1536575050.564193,456,14123006960751950846,1,DoS
1536575040.173158,419,9223372036854775808,1,DoS
1536575239.328639,1105,0,1,Replay
1536574559.166087,840,13220648475,0,Normal
1536575019.09956,723,217580156997337088,1,DoS
1536575193.467913,241,24425483206656,1,Fuzzing
1536574806.223309,1105,0,0,Normal
1536573992.854167,417,71745205370880,0,Normal
1536574996.949163,0,0,1,DoS
1508687539.641728,535,18034224517940480,1,Replay
1536575016.464661,197,5927016412729909418,1,Replay
1536575154.551227,419,9223372036854775808,1,Replay
1508687429.888531,1116,0,0,Normal
1536574415.338391,723,217580156997337088,0,Normal
1536575123.080019,485,6629662727142900219,1,Fuzzing
1508687545.355071,532,64510,1,Fuzzing
1508687480.865972,302,14303435164519235328,1,DoS
1536574380.014896,298,67677633634119840,0,Normal
1536575281.507044,647,12648448,1,Fuzzing
1508687360.831407,710,281474976710640,0,Normal
1536575173.239494,840,15183607067,1,DoS
1536575089.324127,241,11252818509824,1,Replay
1508687337.212624,529,22012324761829376,0,Normal
1536574944.571424,499,4226048,1,DoS
1536574456.689525,485,6701307179804132296,0,Normal
1536574713.208649,485,6629316380879487417,0,Normal
1536574530.068217,381,37539138175061,0,Normal
1536574339.734421,249,95138542128201728,0,Normal
1508687513.591719,0,0,1,DoS
1536575042.451595,1001,1314939117406427380,1,Fuzzing
1536574071.206037,197,12909729521770258184,0,Normal
1508687530.373357,951,55838862442304,1,DoS
1536574008.115782,201,9231721784930209796,0,Normal
1536574590.95729,1249,5136126922219467576,0,Normal
1536574699.464465,211,3178469356036231168,0,Normal
1536574163.181488,417,71745019132928,0,Normal
1536574394.760421,451,505255292647259394,0,Normal
1536575273.115318,455,63,1,DoS
1536574344.993807,197,8307778875653996471,0,Normal
1536574989.920241,201,9232169273244258306,1,Replay
1536574009.681454,453,3240106569955411403,0,Normal
1536574702.127787,197,16158725183608267523,0,Normal
1508687455.996712,535,18224440230902816,0,Normal
1536575241.466535,489,14636759184965632,1,Fuzzing
1536575134.461234,528,0,1,Replay
1536574784.80514,456,9511320942324628479,0,Normal
1536575221.877751,451,493996121780132866,1,Fuzzing
1536575237.736352,455,1099461296191,1,Replay
1536574628.244022,707,526928333292755968,0,Normal
1536574986.296863,456,287948901175016449,1,DoS
1536574283.856871,456,4899634923897306112,0,Normal
1536573974.183067,647,12648448,0,Normal
1536574791.143655,453,3171145475510632448,0,Normal
1536574155.736543,723,217580156997337088,0,Normal
1536575039.984371,211,3166707893038747651,1,DoS
1536574972.372287,500,0,1,Fuzzing
1536575282.052472,249,0,1,DoS
1536574304.889465,723,217580156997337088,0,Normal
1536574931.561922,241,81724641902592,0,Normal
1536574959.344842,201,9515333055959601152,1,Fuzzing
1536574365.30436,562,0,0,Normal
1536574596.86323,241,4194304,0,Normal
1536574816.919394,647,0,0,Normal
1536575304.456275,844,16326973603469656068,1,Fuzzing
1536575255.28655,840,7533084699,1,Fuzzing
1536575116.790811,389,7160,1,Replay
1536575221.275789,249,141018963332038656,1,Fuzzing
1536574278.568166,489,60396208128,0,Normal
1536574100.233548,647,4390912,0,Normal
1536575065.575528,453,3170019558423660543,1,Replay
1536575185.053979,485,6701351916200264355,1,Fuzzing
1536574862.451487,197,12788294808264468494,0,Normal
1536574200.448334,241,30790624739328,0,Normal
1536574569.584725,844,17554767451881607164,0,Normal
1536574634.938753,211,3196934511917010945,0,Normal
1536574017.083641,723,217580156997337088,0,Normal
1536574065.189142,381,37539138179063,0,Normal
1536574315.636869,761,49540751381495821,0,Normal
1536574977.096784,417,71744918454272,1,Fuzzing
1508687510.880814,710,281474976710640,1,Fuzzing
1536574543.485687,485,6629302156199461068,0,Normal
1536574941.421355,453,3166641725545645053,1,Fuzzing
1536575014.265116,241,43984764272640,1,Fuzzing
1536575004.658472,249,68116944363978752,1,Fuzzing
1536574301.949918,499,15360,0,Normal
1536574461.947788,211,3208243019459334150,0,Normal
1536574847.741838,389,7128,0,Normal
1508687549.627921,302,14303445062271368960,1,Fuzzing
1536574452.03545,499,15360,0,Normal
1536574401.274405,241,4299161600,0,Normal
1536575263.35492,197,3492691830332170087,1,Fuzzing
1508687370.420388,390,15191098864579178,0,Normal
1536574394.061429,197,7190365347122052427,0,Normal
1536575298.34629,866,0,1,Fuzzing
1536574649.042609,532,6598713764917,0,Normal
1508687459.497084,850,1543503876,0,Normal
1536574568.237291,211,3229871482473549832,0,Normal
1536575306.315907,567,0,1,DoS
1536575109.285274,211,3173375331549581315,1,Fuzzing
1536575246.638708,211,3177019113084030976,1,Fuzzing
1508687485.227093,394,3602879731592331264,1,Replay
1536575205.256206,298,67677633634119840,1,DoS
1536575197.957616,197,12934658518001760669,1,Fuzzing
1536574423.311691,419,9223372036854775808,0,Normal
1536574574.395647,562,0,0,Normal
1536574612.188088,249,141018963332038656,0,Normal
1536575153.152311,761,12104566594076682,1,Fuzzing
1536574710.007866,209,36029621619195392,0,Normal
1508687516.562916,1651,349239923200,1,Fuzzing
1536574063.980308,419,9223372036854775808,0,Normal
1536574679.529151,389,6146,0,Normal
1536574614.244057,979,52671006627479296,0,Normal
1536574429.111745,456,14123006960751950846,0,Normal
1536574625.294138,810,795669419185271686,0,Normal
1508687524.348005,695,3774873089,1,Fuzzing
1536574132.055912,417,71744968851456,0,Normal
1536574640.264439,419,9223372036854775808,0,Normal
1536575092.791267,193,16397339490949303565,1,Fuzzing
1536574995.905905,209,18014948248583936,1,Replay
1536575052.084709,241,108052791427072,1,Replay
1536574088.007161,485,6700428326432932440,0,Normal
1536574786.950606,481,202960,0,Normal
1536574841.063434,1221,0,0,Normal
1536575340.70173,197,11535926198229146929,1,Replay
1536574845.193649,419,9223372036854775808,0,Normal
1536574178.959066,479,9302185030333759488,0,Normal
1536575219.687223,456,287948901175016449,1,Fuzzing
1536575266.667643,1907,43980465111040,1,DoS
1536574177.641773,209,54044294989806848,0,Normal
1508687528.377163,1272,6057395374866562816,1,Replay
1536575105.324746,311,1801896891902273544,1,DoS
1536575256.152985,417,71745019117568,1,Fuzzing
1536575047.453705,197,9237293019083411920,1,Fuzzing
1536575235.487434,842,8120289051,1,Replay
1536574390.514461,753,793373096120,0,Normal
1536575210.098473,810,795498573976165894,1,DoS
1536574625.838435,249,0,0,Normal
1536574318.234471,417,71745019130624,0,Normal
1536573985.890161,197,17335952579506145575,0,Normal
1536574307.685682,389,7104,0,Normal
1536575290.124239,456,287948901175016449,1,DoS
1536574950.772221,485,6629385925174493763,1,Fuzzing
1536575142.240051,455,63,1,Replay
1536574491.877841,298,67677633634119808,0,Normal
1536574994.004462,241,30790624739328,1,Replay
1536575167.041723,381,37539138174993,1,Fuzzing
1536575143.572268,567,0,1,Replay
1536574380.547506,1105,0,0,Normal
1536574277.128163,499,4226048,0,Normal
1536574263.934433,452,27797363350831560,0,Normal
1536575308.133855,456,4899634923897306112,1,Fuzzing
1536575207.126258,419,9223372036854775808,1,Replay
1536575195.312553,249,0,1,DoS
1536575332.350316,1005,255,1,Replay
1536574776.892525,419,9223372036854775808,0,Normal
1536575122.102044,485,6630007080575041902,1,Replay
1536574613.741856,197,12944404238015165087,0,Normal
1536574011.641869,1322,39737997605691,0,Normal
1536574016.129634,249,141018963332038656,0,Normal
1536575299.911596,241,4299161600,1,Replay
1536575183.66741,481,7360,1,Fuzzing
1536575327.955842,241,57178903805952,1,DoS
1536574751.017314,456,14123006960751950846,0,Normal
1536575073.82244,209,18014948248583936,1,Fuzzing
1536574131.581731,451,479922162492243969,0,Normal
1536574488.573623,211,3265677135053852713,0,Normal
1536575170.276951,500,0,1,Fuzzing
1536574434.448059,499,8436736,0,Normal
1508687558.441141,502,2170875910356533246,1,DoS
1536574280.039445,866,0,0,Normal
1536574230.981807,201,9515355046192156672,0,Normal
1536574613.794088,1020,5226464181693217653,0,Normal
1508687558.288542,198,9222105487506978993,1,DoS
1508687538.665135,1379,3072,1,Fuzzing
1536575092.491327,193,14091496481198738701,1,Fuzzing
1536574774.727956,201,9515356201538359296,0,Normal
1536574283.686645,209,0,0,Normal
1536574353.202961,193,197064969806072701,0,Normal
1536575245.325248,193,4820015993811379576,1,Replay
1536574541.414264,500,0,0,Normal
1536573975.334608,979,51826581160541184,0,Normal
1536574926.670048,456,4899634923897306112,0,Normal
1508687535.651872,1297,181214462450321,1,Fuzzing
1536575002.046069,0,0,1,DoS
1536574394.592421,528,67109374,0,Normal
1536574496.766792,193,1337835235887987069,0,Normal
1536574322.939184,979,50419206276989696,0,Normal
1536575064.124492,452,7882075109287003133,1,DoS
